Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc,WT_1,WT_2,WT_3,MUT_1,MUT_2,MUT_3
918,Tb927.10.3100:mRNA-p1,-5.470658,4.715487411109338,0.4850539946919957,"glycerol-3-phosphate acyltransferase, putative",69152.015625,47554.6796875,47192.53515625,79465.390625,81457.34375,90674.515625
919,Tb927.10.3110:mRNA-p1,2.367203,4.577950117514911,0.27249940915265247,"DNA primase large subunit, putative",50768.8828125,64657.80859375,56916.515625,38239.1640625,51454.609375,40672.9765625
920,Tb927.10.3130:mRNA-p1,1.094104,5.016689235742308,0.1498440775779077,"myotubularin-associated protein, putative",151255.03125,163976.59375,140693.875,136513.546875,124478.1953125,114413.5859375
921,Tb927.10.3150:mRNA-p1,2.464618,5.882753871961588,0.281606275378642,"N-acetyltransferase, putative",1192675.625,1170114.5,1131040.875,845260.125,894815.9375,873305.125
922,Tb927.10.3160:mRNA-p1,6.993042,6.000414064994129,0.575461362845946,"hypothetical protein, conserved",1644778.625,1715242.0,1537923.25,1033452.4375,1062754.875,1013467.625
923,Tb927.10.3170:mRNA-p1,1.381173,5.955025608352184,0.18399082778630252,"GCN20-type ATP-binding cassette protein, putative",1300241.375,1444544.125,1287175.5,1006705.8125,947147.25,1227168.25
924,Tb927.10.3200:mRNA-p1,-1.119431,6.204929275323093,0.15182936401806826,"U2 splicing auxiliary factor, putative",1933139.0,2123691.25,2104891.75,2402151.25,2133116.0,2126872.75
925,Tb927.10.3210:mRNA-p1,-15.15794,5.817217437674314,0.8631209601244828,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative",492394.125,581942.375,584219.9375,1212453.375,1150441.0,1230328.25
926,Tb927.10.3230:mRNA-p1,-0.415255,5.211204974025062,0.05521638710252052,"CMGC/MAPK protein kinase, putative",218557.375,215663.765625,229959.421875,214970.4375,220033.65625,201857.65625
927,Tb927.10.3260:mRNA-p1,-1.478161,6.1225827145564535,0.19599012537290053,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative",1862601.75,1609084.25,1520945.75,1868198.0,1790280.0,1957835.125
928,Tb927.10.3280:mRNA-p1,10.10297,6.502674595408648,0.7237220630953377,"60S ribosomal proteins L38, putative",5755440.0,4877917.5,5536096.0,2774704.75,3113056.25,3397273.0
929,Tb927.10.330:mRNA-p1,-2.76729,4.599851581669567,0.3064401195461584,"hypothetical protein, conserved",45857.65234375,41913.59375,53471.2265625,60436.90625,58155.05078125,58533.1015625
930,Tb927.10.3310:mRNA-p1,-67.526789,7.168416113892945,1.7627076624325413,Component of motile flagella 76b,7457468.0,5701589.5,4592668.5,30600244.0,33569144.0,35976780.0
931,Tb927.10.3330:mRNA-p1,-11.890604,5.191843331261502,0.7744581228127693,"DDRGK domain containing protein, putative",139544.140625,157730.765625,121913.7734375,234252.640625,293225.28125,297646.375
932,Tb927.10.3350:mRNA-p1,-2.356315,4.633594800137615,0.27105403316857496,"major facilitator superfamily, putative",43858.12109375,58810.26171875,44884.578125,85461.171875,65786.4765625,45290.03125
933,Tb927.10.3370:mRNA-p1;Tb927.10.3380:mRNA-p1,11.798326,6.507752464903229,0.7744581228127693,"60S acidic ribosomal protein P2, putative;60S acidic ribosomal protein P2, putative",3872718.75,10168121.0,3881595.75,2596269.0,2649049.0,2586100.5
934,Tb927.10.3390:mRNA-p1,0.914578,5.760158469224474,0.1272262440808502,predicted TLD domain protein,938806.875,766663.875,837180.8125,546644.3125,665231.1875,850660.8125
935,Tb927.10.340:mRNA-p1,-0.360754,5.343734168384279,0.04745455046213396,"mitochondrial structure specific endonuclease I (SSE-1), putative",290103.875,331861.46875,289658.25,281843.15625,296073.5,275771.78125
936,Tb927.10.3430:mRNA-p1,-12.39554,4.639197287109599,0.7796826638316362,"hypothetical protein, conserved",36222.50390625,54236.95703125,27112.251953125,70152.8125,79627.4921875,81206.328125
937,Tb927.10.3470:mRNA-p1,0.285208,5.133548139345813,0.027912927177239644,"Ankyrin repeats (3 copies), putative",150152.140625,131452.1875,249131.65625,277057.15625,60378.25390625,219841.28125
938,Tb927.10.3480:mRNA-p1,-4.100049,4.212074696912548,0.4095482918244612,"hypothetical protein, conserved",14644.345703125,17449.06640625,22937.482421875,19998.0546875,27241.72265625,28086.82421875
939,Tb927.10.3500:mRNA-p1,-1.54087,5.865068829402124,0.20351586510545033,splicing factor u2af 65 kda subunit,753692.1875,825782.75,1129370.5,1094015.625,1024269.9375,1036382.5625
940,Tb927.10.3520:mRNA-p1,0.498864,5.664987139824615,0.0687150678652719,protease regulatory ATPase subunit 4,643240.0625,661396.4375,647693.1875,581349.5,546060.875,619187.0625
941,Tb927.10.3540:mRNA-p1,2.955432,5.882448602555625,0.32039951017388046,DNA-directed RNA polymerase I subunit RPA31,1140734.625,1207814.75,1187679.0,985186.875,808011.625,773494.0
942,Tb927.10.3560:mRNA-p1,1.83165,5.042203096950468,0.23445065047933897,"Protein arginine N-methyltransferase 1, prozyme",163650.9375,167617.140625,164878.515625,135889.578125,119953.4609375,129643.75
943,Tb927.10.3570:mRNA-p1,-26.374979,4.95330622191259,1.0686947185783267,RNA editing exonuclease 2,59356.34765625,63734.53125,68105.9375,169929.0625,171820.03125,185493.4375
944,Tb927.10.3580:mRNA-p1,0.34124,4.441387844579575,0.043889223061270674,"Mitochondrial SSU ribosomal protein, putative",88769.8984375,9656.671875,41350.0625,28288.3359375,28067.611328125,24901.896484375
945,Tb927.10.3590:mRNA-p1,-0.303285,4.980244426027114,0.033806624501276736,"hypothetical protein, conserved",81999.9296875,139515.09375,166673.65625,130583.8359375,119374.59375,126266.921875
946,Tb927.10.360:mRNA-p1,4.844093,5.615787017944882,0.4608360470484334,"hypothetical protein, conserved",626290.375,690538.625,647823.3125,433084.03125,462550.46875,442461.6875
947,Tb927.10.3620:mRNA-p1,5.301898,4.000516870775791,0.4724989890188798,"Laminin-like protein, putative",0.0,14906.796875,25132.41015625,0.0,0.0,0.0
948,Tb927.10.3630:mRNA-p1,0.334449,5.357353342894315,0.04291494630208593,"hypothetical protein, conserved",323297.90625,325434.71875,295703.375,291769.28125,270693.0625,314650.125
949,Tb927.10.3640:mRNA-p1,-0.978311,6.361435566218587,0.1341028148316226,"nuclear transmembrane protein, putative",2937462.5,3013074.0,2987081.25,2983273.5,3408069.75,3058647.5
950,Tb927.10.3650:mRNA-p1,-48.526012,4.290021657340057,1.4182778400509013,NADH-dependent fumarate reductase,0.0,3738.061767578125,6372.90966796875,32598.890625,50108.81640625,43668.45703125
951,Tb927.10.3660:mRNA-p1,1.926312,6.347310840732561,0.24583520777916948,aspartate aminotransferase,3609045.75,3106658.5,3359513.75,2451609.5,2512966.0,2759407.75
952,Tb927.10.3670:mRNA-p1,-2.307043,4.877047439826058,0.26705969487838604,"hypothetical protein, conserved",0.0,59399.28515625,88866.9453125,141777.34375,168386.46875,68966.4921875
953,Tb927.10.3680:mRNA-p1,0.986277,4.608590175941654,0.13528724429432598,"hypothetical protein, conserved",57567.11328125,60690.25390625,58889.9921875,47639.2890625,47684.77734375,52367.1484375
954,Tb927.10.370:mRNA-p1,1.618176,4.615281256148688,0.21169018789294994,"calcineurin B subunit, putative",46428.66796875,73507.125,71673.7265625,54219.703125,40351.69140625,43701.26171875
955,Tb927.10.3700:mRNA-p1,0.606459,4.567723284494829,0.08308830949070338,"AMP-activated protein kinase, gamma regulatory subunit",61632.8984375,49585.5390625,47276.2890625,46627.8046875,45280.2890625,45261.953125
956,Tb927.10.3710:mRNA-p1,16.97208,4.994929993168781,0.9065082729890681,proteasome activator protein PA26,133763.59375,178888.21875,216996.390625,71228.5625,57415.50390625,132412.5625
957,Tb927.10.3720:mRNA-p1,2.630794,5.233089949086385,0.29815581206845987,"hypothetical protein, conserved",267230.1875,268072.5625,250477.109375,197766.921875,190005.609375,194732.578125
958,Tb927.10.3750:mRNA-p1,-27.886265,4.606227182256153,1.0928036897283984,"Endonuclease/Exonuclease/phosphatase family, putative",24721.044921875,36181.58203125,24142.904296875,72744.515625,87038.515625,78247.3203125
959,Tb927.10.3760:mRNA-p1,-0.241757,5.058531637920786,0.015216236113747977,"vacuolar ATP synthase subunit d, putative",139266.609375,161517.4375,162128.984375,164718.078125,95775.8203125,192005.359375
960,Tb927.10.3770:mRNA-p1,-13.164746,4.5480707982093795,0.7975934273606208,predicted TPR repeat protein,0.0,44877.30078125,7988.4970703125,94104.46875,55841.2890625,44447.66015625
961,Tb927.10.3780:mRNA-p1,4.281416,5.804992565449082,0.419485575306809,"hypothetical protein, conserved",962436.1875,1044384.5,1010253.25,719240.6875,685038.6875,684655.375
962,Tb927.10.3790:mRNA-p1,0.796099,5.413988638643952,0.11073752586368564,"hypothetical protein, conserved",359774.46875,414917.5,345860.09375,324428.1875,333631.75,296666.1875
963,Tb927.10.3800:mRNA-p1,-0.072291,4.794995610598059,-0.0,predicted RING finger protein,221355.765625,5073.431640625,5585.3486328125,6447.54541015625,98995.3671875,161515.59375
964,Tb927.10.3810:mRNA-p1,-0.783432,6.023459380974778,0.1085796336449458,Nucleoporin NUP65,1390577.125,1407761.875,1360732.0,1308681.0,1460592.75,1515665.25
965,Tb927.10.3820:mRNA-p1,-0.531144,5.863876537259836,0.07327179955306608,"hypothetical protein, conserved",1102536.0,834539.125,968808.875,927065.4375,1063216.625,951272.125
966,Tb927.10.3840:mRNA-p1;Tb927.11.14130:mRNA-p1,2.268343,7.436262855404179,0.2662571992106319,"60S ribosomal protein L18a, putative;ribosomal protein L18, putative",43675564.0,42743600.0,38422976.0,30668438.0,30856794.0,32083012.0
967,Tb927.10.3860:mRNA-p1,-0.097743,4.703789225889663,-0.0,"SNF-7-like protein, putative",0.0,19313.453125,233021.1875,11337.361328125,34865.30859375,55358.53125
968,Tb927.10.3870:mRNA-p1,-0.663285,4.586400961782255,0.09063655780527247,"hypothetical protein, conserved",47851.11328125,49757.16796875,55212.30078125,53047.64453125,55154.34765625,47635.6015625
969,Tb927.10.3880:mRNA-p1,-6.816552,4.071706378161519,0.5647450696041022,"hypothetical protein, conserved",18035.060546875,0.0,0.0,21512.76171875,14395.2509765625,16819.90234375
970,Tb927.10.390:mRNA-p1,2.938982,5.121961759070497,0.31916610467263085,"DUF2407 ubiquitin-like domain containing protein, putative",205068.875,187589.875,220327.59375,133268.5625,133378.203125,179736.40625
971,Tb927.10.3900:mRNA-p1,-25.764323,4.224868573670359,1.0639388833900116,"CAMK/CAMKL family protein kinase, putative",10995.646484375,11197.9140625,11963.7158203125,24819.529296875,45117.7421875,30160.50390625
972,Tb927.10.3950:mRNA-p1,-46.068173,4.1492377026994545,1.392974121565214,"hypothetical protein, conserved",6972.1103515625,7155.59375,7852.89306640625,40498.828125,21552.734375,28764.1875
973,Tb927.10.3970:mRNA-p1,-2.302585,4.7201088041235675,0.2662571992106319,"hypothetical protein, conserved",0.0,0.0,0.0,0.0,157471.59375,0.0
974,Tb927.10.3990:mRNA-p1,0.694008,6.542351948459124,0.09468453691660415,DHH1,6302274.5,4684644.5,4250831.0,4104854.0,3896447.25,4650513.0
975,Tb927.10.4000:mRNA-p1,-8.636364,5.198071711230309,0.6615036646925184,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",160393.671875,130812.0859375,169082.90625,244965.015625,248604.828125,308428.34375
976,Tb927.10.4010:mRNA-p1,0.172485,4.3637226215866445,0.003256357474115094,"hypothetical protein, conserved",31560.11328125,0.0,34044.13671875,11449.099609375,50256.03125,34422.87890625
977,Tb927.10.4040:mRNA-p1,-33.463276,5.476140907335168,1.1916539642596051,3-keto-dihydrosphingosine reductase,167905.109375,205019.796875,211078.34375,596072.75,605554.0625,608947.3125
978,Tb927.10.4060:mRNA-p1,3.096102,5.1887078044252695,0.33060872846386985,"Ankyrin repeats (3 copies), putative",249459.671875,231545.265625,233858.390625,179012.453125,172922.109375,168563.65625
979,Tb927.10.4070:mRNA-p1,19.55159,5.2315597273017715,0.9755143323008331,"hypothetical protein, conserved",297235.03125,305510.375,319813.0625,145540.1875,142788.1875,152585.46875
980,Tb927.10.4080:mRNA-p1,7.760317,5.514336002570589,0.6158437927969206,"hypothetical protein, conserved",639446.9375,828910.0,330616.34375,185780.421875,329454.3125,300505.59375
981,Tb927.10.4100:mRNA-p1,-8.987556,4.436812385848245,0.6768717068748785,"hypothetical protein, conserved",26133.888671875,24316.109375,26664.77734375,34474.5703125,52831.75,54296.8359375
982,Tb927.10.4110:mRNA-p1;Tb927.10.4120.1:mRNA-p1;Tb927.10.4120.2:mRNA-p1,4.046727,7.177680119939298,0.4058395774026589,60S ribosomal protein L30;60S ribosomal protein L30;60S ribosomal protein L30,25600970.0,22347242.0,23284088.0,15703063.0,16346703.0,17157742.0
983,Tb927.10.4130:mRNA-p1,-24.355451,4.291691647951822,1.0601813371786204,NADH-ubiquinone oxidoreductase B13 subunit,4278.9033203125,25337.31640625,0.0,45499.66015625,50379.796875,11517.3330078125
984,Tb927.10.4160:mRNA-p1,1.173045,5.746951843179839,0.15930436826989156,predicted zinc finger protein,742360.5,841025.875,880103.5,703121.75,657734.3125,642908.5625
985,Tb927.10.4170:mRNA-p1,0.476296,5.672817971824889,0.06642667165161792,"hypothetical protein, conserved",686153.0,683635.875,615568.0625,540251.625,660050.125,580569.5
986,Tb927.10.4180:mRNA-p1,-0.588849,5.316811072041977,0.08051396711309192,"TFIIF-stimulated CTD phosphatase, putative",338003.84375,279618.03125,208084.578125,274828.34375,305405.3125,253257.9375
987,Tb927.10.420:mRNA-p1,-0.958124,5.6270735024267315,0.13226742004162415,Exocyst complex component EXO99,532464.125,547408.875,574791.25,562906.3125,586555.0625,585580.3125
988,Tb927.10.4200:mRNA-p1,-16.937125,4.216906411200848,0.9065082729890681,Kinetoplastid kinetochore protein 24,11933.3994140625,12954.0556640625,15581.9833984375,28937.68359375,29172.646484375,33236.1953125
989,Tb927.10.4220:mRNA-p1,-0.34796,5.774335909454455,0.04493793032496787,"hypothetical protein, conserved",818245.5,805436.25,823095.75,770328.1875,670167.8125,870730.75
990,Tb927.10.4230:mRNA-p1,-5.09396,5.359823546799608,0.4724989890188798,"hypothetical protein, conserved",169611.9375,286904.46875,284650.3125,357319.21875,393322.5,340130.3125
991,Tb927.10.4250:mRNA-p1,-4.048077,4.460903491282754,0.4058395774026589,"ADP-ribosylation factor-like 2, arl2",24911.591796875,36622.1171875,35146.94921875,31191.126953125,49433.2890625,53888.828125
992,Tb927.10.4260:mRNA-p1,-5.693437,4.380054588066158,0.49965373008291464,"hypothetical protein, conserved",27292.806640625,27777.78515625,15619.5576171875,40215.37890625,28634.98828125,52381.296875
993,Tb927.10.4270:mRNA-p1,-0.908017,4.79197791232149,0.12672009703094006,"coatomer subunit zeta, putative",99840.21875,65339.0859375,67046.0546875,78195.5234375,101513.8359375,83583.171875
994,Tb927.10.4290:mRNA-p1,-0.547358,5.856592341827739,0.07525048291189819,"hypothetical protein, conserved",867280.375,953572.5,1082355.25,912942.875,868614.75,1065414.125
995,Tb927.10.450:mRNA-p1,-0.876734,5.581051266052635,0.12199552973197486,Component of motile flagella 62,527235.625,512889.0,454934.9375,505679.9375,555699.0625,492436.5625
996,Tb927.10.4520:mRNA-p1,-5.035329,4.54674290173235,0.4724989890188798,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative",0.0,45603.74609375,0.0,97030.6796875,46714.54296875,21939.08203125
997,Tb927.10.4550:mRNA-p1,0.562526,4.632662241719447,0.07607760243324643,"hypothetical protein, conserved",45539.26171875,68515.3359375,70663.7890625,52442.8125,49649.18359375,56542.16796875
998,Tb927.10.4560:mRNA-p1;Tb927.10.4570:mRNA-p1,6.15895,6.393557112115844,0.5271850637818974,elongation factor 2;elongation factor 2,3906769.5,3946731.0,4132582.5,2515155.25,2406729.25,2891194.75
999,Tb927.10.4580:mRNA-p1,0.255886,4.674587329344601,0.01885668167041995,"hypothetical protein, conserved",56525.6484375,73962.234375,0.0,0.0,59154.0,93969.640625
1000,Tb927.10.460:mRNA-p1,-1.911342,5.09362335112034,0.24355407983772714,NIMA-related protein kinase,113398.578125,92282.71875,184039.625,179635.34375,280882.03125,142212.078125
1001,Tb927.10.4610:mRNA-p1,-19.324777,5.3747253489249225,0.9659734762248897,"dolicholphosphate-mannose synthase, putative",176872.5625,193580.5625,186584.078125,447168.59375,440664.6875,451018.1875
1002,Tb927.10.4620:mRNA-p1,2.302585,3.006927016456988,0.2662571992106319,"peptidyl-prolyl cis-trans isomerase, putative",0.0,3041.568115234375,0.0,0.0,0.0,0.0
1003,Tb927.10.4640:mRNA-p1,-8.81566,5.507487780006729,0.6669963152443019,eukaryotic translation initiation factor 3 subunit l,313958.15625,297524.15625,315216.9375,468720.65625,599077.5,579309.0
1004,Tb927.10.4660:mRNA-p1,-5.301898,4.148609849670057,0.4724989890188798,"Transcription factor S-II (TFIIS), central domain containing protein, putative",0.0,0.0,0.0,0.0,5481.4521484375,50830.7578125
1005,Tb927.10.4670:mRNA-p1,-10.486188,4.8388684645582085,0.7428976673408358,"hypothetical protein, conserved",62999.4921875,0.0,65265.9140625,113180.859375,120959.0625,120606.328125
1006,Tb927.10.4690:mRNA-p1,1.996861,6.187198394310981,0.2513856430946812,"dynein light chain, putative",2351349.0,2286345.25,2318121.0,1804575.625,1784301.25,1766155.0
1007,Tb927.10.4700:mRNA-p1,14.849505,5.974299435881462,0.8555503391311005,"dolicholphosphate-mannose synthase, putative",1436422.375,2692430.25,1289995.5,518052.65625,595499.3125,1007901.625
1008,Tb927.10.4710:mRNA-p1,-8.357427,5.338561377760558,0.6467379140836844,"proteasome subunit beta type-2, putative",206458.53125,207605.578125,225457.734375,336140.09375,369635.5625,399112.875
1009,Tb927.10.4720:mRNA-p1,-0.554267,4.958815815445386,0.07525048291189819,"Ankyrin repeats (many copies), putative",119237.8828125,118171.8359375,127712.96875,118884.5234375,128674.9921875,114929.6640625
1010,Tb927.10.4740:mRNA-p1,-0.38629,5.661490379180005,0.04978610379569552,"nucleolar RNA-binding protein, putative",590094.625,638070.5625,656141.3125,584945.375,621418.875,578593.625
1011,Tb927.10.4760:mRNA-p1,-7.498715,5.40883172701837,0.6052507192994965,"Integral membrane protein DUF106, putative",265075.0625,240676.15625,265358.78125,447371.4375,396618.1875,435681.84375
1012,Tb927.10.4770:mRNA-p1,0.480017,5.7746709927253725,0.06682158610430552,"phosphatidylinositol-4-phosphate 5-kinase, putative",662305.5625,680574.625,1287084.75,748231.6875,683997.0625,699483.0625
1013,Tb927.10.4780:mRNA-p1,-31.928165,4.890987373318997,1.1608992172928467,GPI inositol deacylase precursor,36911.62109375,55588.73828125,50644.171875,213506.15625,134937.75,130812.7421875
